strain,stress_MPa,elastic_strain,plastic_strain
0.00079,57.74899999994618,0.0007899999999992637,7.362816953349061e-16
0.0008,58.4799999999356,0.000799999999999119,8.810226853617209e-16
0.0008100000000000001,59.21099999992309,0.0008099999999989478,1.052218208397182e-15
0.0008200000000000001,59.94199999990836,0.0008199999999987464,1.2536629720449888e-15
0.0008300000000000001,60.67299999989103,0.0008299999999985093,1.4907779871675686e-15
0.00084,61.40399999987069,0.000839999999998231,1.768984264627349e-15
0.0008500000000000001,62.13499999984688,0.0008499999999979054,2.0946785972419946e-15
0.0008600000000000001,62.865999999819024,0.0008599999999975243,2.4757756608706494e-15
0.0008700000000000001,63.59699999978653,0.0008699999999970798,2.920298551589706e-15
0.00088,64.32799999974867,0.0008799999999965618,3.4382219293860317e-15
0.0008900000000000001,65.05899999970464,0.0008899999999959595,4.040604656418978e-15
0.0009000000000000001,65.78999999965353,0.0008999999999952604,4.739698217237631e-15
0.0009100000000000001,66.5209999995943,0.00090999999999445,5.550139341170546e-15
0.00092,67.25199999952574,0.0009199999999935122,6.4878658001532585e-15
0.00093,67.98299999944652,0.0009299999999924284,7.571634291769769e-15
0.0009400000000000001,68.71399999935517,0.0009399999999911788,8.821285715776561e-15
0.0009500000000000001,69.44499999924994,0.0009499999999897393,1.0260780940185565e-14
0.0009600000000000001,70.17599999912889,0.0009599999999880833,1.1916791338439925e-14
0.00097,70.9069999989899,0.000969999999986182,1.3818048268110505e-14
0.0009800000000000002,71.63799999883051,0.0009799999999840015,1.59987040976306e-14
0.00099,72.36899999864798,0.0009899999999815046,1.849540486043022e-14
0.001,73.09999999843924,0.000999999999978649,2.1350976542322542e-14
0.00101,73.83099999820084,0.0010099999999753876,2.4612473517593436e-14
0.00102,74.56199999792892,0.001019999999971668,2.8332154330956705e-14
0.00103,75.29299999761918,0.0010299999999674307,3.2569433261464553e-14
0.0010400000000000001,76.0239999972668,0.0010399999999626101,3.73900129607696e-14
0.0010500000000000002,76.75499999686642,0.001049999999957133,4.2867185495731874e-14
0.0010600000000000002,77.48599999641203,0.001059999999950917,4.908313339102577e-14
0.00107,78.21699999589694,0.0010699999999438706,5.612936331000906e-14
0.00108,78.94799999531381,0.0010799999999358933,6.41067060547229e-14
0.00109,79.67899999465433,0.001089999999926872,7.312813549154029e-14
0.0011,80.40999999390937,0.0010999999999166809,8.331920223203504e-14
0.00111,81.14099999306879,0.0011099999999051818,9.48182504734163e-14
0.0011200000000000001,81.87199999212135,0.0011199999998922209,1.0777923692417701e-13
0.0011300000000000001,82.60299999105459,0.0011299999998776278,1.223723813253974e-13
0.0011400000000000002,83.33399998985473,0.0011399999998612138,1.3878633485508995e-13
0.0011500000000000002,84.0649999885066,0.0011499999998427716,1.5722861380906838e-13
0.00116,84.79599998699334,0.0011599999998220703,1.7792971956920312e-13
0.00117,85.5269999852965,0.0011699999997988578,2.0114227124168327e-13
0.00118,86.25799998339562,0.0011799999997728538,2.271462098274446e-13
0.00119,86.9889999812682,0.0011899999997437509,2.562492319030385e-13
